transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000070,card_00199,2026-01-26T13:00:51Z,79.94,fuel,AE,False,False
txn_0000071,card_00531,2026-01-25T18:22:33Z,354.63,travel,IN,True,False
txn_0000072,card_00295,2026-01-16T08:16:30Z,140.69,pharmacy,DE,True,False
txn_0000073,card_00053,2026-01-27T21:46:52Z,3.35,travel,SG,True,False
txn_0000074,card_00661,2026-01-02T21:59:42Z,30.15,travel,AE,False,False
txn_0000075,card_00537,2026-01-19T00:34:17Z,119.72,travel,DE,False,True
txn_0000076,card_00724,2026-01-15T18:52:13Z,30.55,grocery,AE,True,False
txn_0000077,card_00783,2026-01-13T20:01:10Z,71.97,fuel,AE,False,False
txn_0000078,card_00774,2026-01-17T14:33:08Z,297.96,pharmacy,AE,False,False
txn_0000079,card_00238,2026-01-09T07:55:03Z,171.69,fuel,GB,True,False
txn_0000080,card_00159,2026-01-01T08:37:30Z,241.5,utilities,US,False,False
txn_0000081,card_00730,2026-01-06T11:44:24Z,112.38,pharmacy,AE,False,False
txn_0000082,card_00673,2026-01-01T10:15:18Z,54.02,pharmacy,AE,False,False
txn_0000083,card_00800,2026-01-23T17:25:06Z,149.92,online_retail,SG,True,False
txn_0000084,card_00683,2026-01-17T03:57:11Z,34.49,electronics,AE,False,False
txn_0000085,card_00571,2026-01-29T01:21:39Z,39.93,grocery,IN,False,False
txn_0000086,card_00580,2026-01-26T20:41:57Z,37.61,grocery,GB,False,False
txn_0000087,card_00181,2026-01-30T11:43:53Z,105.66,electronics,DE,True,False
txn_0000088,card_00862,2026-01-10T22:00:36Z,166.19,fuel,IN,True,False
txn_0000089,card_00086,2026-01-20T03:41:55Z,190.94,restaurant,DE,False,False
txn_0000090,card_00293,2026-01-25T02:17:21Z,72.79,electronics,US,False,False
txn_0000091,card_00827,2026-01-11T04:28:54Z,24.21,atm_withdrawal,IN,False,False
txn_0000092,card_00672,2026-01-18T11:43:57Z,50.72,utilities,SG,True,False
txn_0000093,card_00248,2026-01-05T02:02:54Z,30.89,online_retail,DE,True,False
txn_0000094,card_00797,2026-01-08T07:28:27Z,171.01,restaurant,DE,True,True
txn_0000095,card_00660,2026-01-17T23:35:37Z,228.35,utilities,DE,False,False
txn_0000096,card_00709,2026-01-07T12:16:58Z,7.29,restaurant,US,False,False
txn_0000097,card_00136,2026-01-12T21:09:27Z,25.88,restaurant,DE,True,False
txn_0000098,card_00617,2026-01-27T06:39:08Z,382.32,atm_withdrawal,IN,False,False
txn_0000099,card_00714,2026-01-30T11:25:12Z,41.98,pharmacy,SG,False,False
txn_0000100,card_00759,2026-01-26T03:52:44Z,96.54,travel,DE,True,False
txn_0000101,card_00701,2026-01-01T05:21:08Z,45.03,entertainment,US,True,False
txn_0000102,card_00598,2026-01-24T06:38:37Z,428.62,restaurant,DE,False,False
txn_0000103,card_00023,2026-01-02T23:16:35Z,696.14,online_retail,SG,False,False
txn_0000104,card_00297,2026-01-11T07:06:56Z,51.83,travel,GB,True,False
txn_0000105,card_00089,2026-01-18T00:30:23Z,59.73,entertainment,IN,True,False
txn_0000106,card_00105,2026-01-10T18:24:36Z,30.95,utilities,DE,False,False
txn_0000107,card_00418,2026-01-06T17:18:03Z,6.81,utilities,AE,True,False
txn_0000108,card_00358,2026-01-29T02:53:01Z,271.66,travel,US,False,False
txn_0000109,card_00695,2026-01-19T12:52:30Z,471.02,atm_withdrawal,GB,False,False
txn_0000110,card_00880,2026-01-10T07:19:43Z,24.1,restaurant,GB,True,False
txn_0000111,card_00550,2026-01-15T03:06:28Z,381.49,atm_withdrawal,DE,True,False
txn_0000112,card_00528,2026-01-06T02:46:57Z,143.97,grocery,US,False,False
txn_0000113,card_00321,2026-01-14T07:25:05Z,42.44,online_retail,US,False,False
txn_0000114,card_00667,2026-01-20T20:06:12Z,78.67,grocery,GB,False,False
txn_0000115,card_00861,2026-01-26T13:59:50Z,17.35,utilities,US,True,False
txn_0000116,card_00659,2026-01-29T14:16:50Z,30.63,entertainment,DE,True,False
txn_0000117,card_00010,2026-01-19T05:02:58Z,45.6,utilities,SG,False,False
txn_0000118,card_00601,2026-01-07T10:24:17Z,11.27,fuel,GB,True,False
txn_0000119,card_00592,2026-01-03T20:29:34Z,49.43,grocery,GB,False,False
txn_0000120,card_00228,2026-01-23T02:45:32Z,46.99,restaurant,US,False,False
txn_0000121,card_00685,2026-01-10T22:25:17Z,227.36,grocery,GB,True,False
txn_0000122,card_00802,2026-01-08T04:57:21Z,57.16,restaurant,IN,False,False
txn_0000123,card_00766,2026-01-27T15:10:12Z,275.56,grocery,US,False,False
txn_0000124,card_00677,2026-01-16T09:34:46Z,5.19,utilities,DE,True,False
txn_0000125,card_00539,2026-01-18T05:15:15Z,54.58,atm_withdrawal,IN,True,False
txn_0000126,card_00802,2026-01-17T14:15:38Z,33.85,travel,AE,True,False
txn_0000127,card_00376,2026-01-27T03:44:45Z,189.62,grocery,DE,True,False
txn_0000128,card_00404,2026-01-08T07:39:28Z,67.75,atm_withdrawal,US,True,False
txn_0000129,card_00087,2026-01-11T17:30:03Z,17.72,entertainment,US,True,False
txn_0000130,card_00621,2026-01-16T00:45:57Z,93.57,fuel,US,True,False
txn_0000131,card_00832,2026-01-08T03:09:37Z,344.77,atm_withdrawal,IN,False,False
txn_0000132,card_00767,2026-01-28T21:41:23Z,163.63,utilities,AE,False,False
txn_0000133,card_00821,2026-01-29T10:52:22Z,124.55,restaurant,AE,True,False
txn_0000134,card_00591,2026-01-22T07:22:37Z,3568.98,online_retail,DE,True,False
txn_0000135,card_00684,2026-01-25T17:37:03Z,81.47,pharmacy,GB,True,False
txn_0000136,card_00175,2026-01-08T10:41:19Z,138.12,utilities,AE,True,False
txn_0000137,card_00516,2026-01-28T04:06:59Z,13.79,electronics,IN,True,False
txn_0000138,card_00049,2026-01-03T23:00:18Z,277.68,entertainment,SG,True,False
txn_0000139,card_00507,2026-01-17T15:58:04Z,69.18,electronics,SG,True,False
txn_0000140,card_00629,2026-01-23T13:58:39Z,73.81,entertainment,AE,True,False
txn_0000141,card_00666,2026-01-10T17:53:16Z,47.87,restaurant,DE,True,False
txn_0000142,card_00567,2026-01-18T21:10:19Z,74.04,restaurant,US,False,False
txn_0000143,card_00805,2026-01-04T22:30:42Z,33.53,grocery,SG,True,False
txn_0000144,card_00220,2026-01-03T23:44:07Z,12.09,atm_withdrawal,IN,True,False
txn_0000145,card_00616,2026-01-22T17:37:48Z,70.0,electronics,IN,False,False
txn_0000146,card_00577,2026-01-17T10:31:46Z,12.64,fuel,GB,False,False
txn_0000147,card_00708,2026-01-20T22:30:43Z,21.15,fuel,DE,True,False
txn_0000148,card_00472,2026-01-02T08:35:24Z,214.13,fuel,DE,False,False
txn_0000149,card_00723,2026-01-07T15:07:28Z,153.55,electronics,SG,True,False
txn_0000150,card_00764,2026-01-08T03:21:03Z,105.83,pharmacy,AE,False,True
txn_0000151,card_00219,2026-01-11T01:07:39Z,49.32,atm_withdrawal,GB,True,False
txn_0000152,card_00131,2026-01-29T10:27:46Z,116.42,atm_withdrawal,IN,False,False
txn_0000153,card_00099,2026-01-08T11:19:17Z,79.38,grocery,SG,False,False
txn_0000154,card_00138,2026-01-10T12:26:43Z,14.35,pharmacy,US,True,False
txn_0000155,card_00715,2026-01-16T21:51:54Z,269.8,fuel,DE,True,False
txn_0000156,card_00475,2026-01-01T19:47:33Z,242.84,electronics,GB,True,False
txn_0000157,card_00063,2026-01-02T09:54:58Z,170.19,online_retail,SG,True,False
txn_0000158,card_00841,2026-01-06T03:14:21Z,53.16,electronics,AE,True,False
txn_0000159,card_00869,2026-01-17T02:47:12Z,27.13,online_retail,AE,True,False
txn_0000160,card_00892,2026-01-04T18:40:01Z,189.23,online_retail,SG,True,False
txn_0000161,card_00777,2026-01-04T01:29:50Z,374.01,entertainment,GB,True,False
txn_0000162,card_00066,2026-01-26T08:14:23Z,76.72,utilities,US,False,False
txn_0000163,card_00690,2026-01-13T11:33:58Z,75.77,online_retail,IN,True,False
txn_0000164,card_00019,2026-01-11T20:29:59Z,24.52,travel,SG,True,False
txn_0000165,card_00235,2026-01-01T21:31:37Z,89.44,atm_withdrawal,AE,False,False
txn_0000166,card_00354,2026-01-09T23:36:46Z,94.71,utilities,SG,False,False
txn_0000167,card_00497,2026-01-05T17:38:30Z,25.94,pharmacy,GB,False,False
txn_0000168,card_00155,2026-01-10T01:59:37Z,15.97,pharmacy,SG,False,False
txn_0000169,card_00504,2026-01-01T21:25:19Z,17.86,grocery,DE,True,False
txn_0000170,card_00820,2026-01-10T20:34:42Z,82.45,pharmacy,DE,True,False
txn_0000171,card_00220,2026-01-14T18:01:29Z,149.75,restaurant,US,False,False
txn_0000172,card_00155,2026-01-14T06:55:58Z,358.32,pharmacy,AE,False,False
txn_0000173,card_00408,2026-01-27T12:14:16Z,141.7,travel,US,False,False
txn_0000174,card_00466,2026-01-10T06:17:05Z,37.26,grocery,GB,True,False
txn_0000175,card_00368,2026-01-15T07:11:31Z,127.77,fuel,DE,False,False
txn_0000176,card_00771,2026-01-09T11:35:24Z,95.46,restaurant,AE,False,False
txn_0000177,card_00418,2026-01-07T17:28:34Z,19.03,travel,SG,True,False
txn_0000178,card_00270,2026-01-14T00:51:57Z,27.0,travel,DE,True,False
txn_0000179,card_00309,2026-01-12T03:39:15Z,200.93,utilities,AE,True,False
txn_0000180,card_00029,2026-01-29T01:27:56Z,30.68,atm_withdrawal,AE,True,False
txn_0000181,card_00782,2026-01-05T03:22:50Z,111.22,grocery,DE,False,False
txn_0000182,card_00881,2026-01-27T09:08:51Z,48.76,grocery,US,False,False
txn_0000183,card_00860,2026-01-24T00:48:49Z,240.0,utilities,DE,False,False
txn_0000184,card_00563,2026-01-15T06:29:54Z,94.16,online_retail,GB,True,False
txn_0000185,card_00776,2026-01-03T08:27:40Z,63.39,travel,IN,True,False
txn_0000186,card_00277,2026-01-19T07:19:31Z,19.31,pharmacy,AE,False,False
txn_0000187,card_00838,2026-01-06T02:53:04Z,34.29,restaurant,GB,False,False
txn_0000188,card_00350,2026-01-24T08:38:05Z,87.94,electronics,US,False,False
txn_0000189,card_00221,2026-01-14T03:35:10Z,40.03,travel,IN,False,False
txn_0000190,card_00570,2026-01-12T05:08:31Z,110.27,restaurant,AE,True,False
txn_0000191,card_00832,2026-01-12T06:41:19Z,245.42,electronics,SG,False,False
txn_0000192,card_00161,2026-01-08T22:25:45Z,11.9,utilities,DE,False,False
txn_0000193,card_00889,2026-01-19T23:17:12Z,221.07,restaurant,SG,True,False
txn_0000194,card_00151,2026-01-19T09:18:24Z,146.11,pharmacy,US,True,False
txn_0000195,card_00662,2026-01-21T17:34:03Z,203.53,restaurant,GB,True,False
txn_0000196,card_00831,2026-01-28T21:04:53Z,39.38,restaurant,SG,False,False
txn_0000197,card_00293,2026-01-08T11:09:45Z,120.37,fuel,AE,False,False
txn_0000198,card_00470,2026-01-11T20:19:27Z,193.22,utilities,DE,True,False
txn_0000199,card_00379,2026-01-28T02:23:02Z,166.84,restaurant,GB,True,False
txn_0000200,card_00442,2026-01-06T14:48:14Z,14.22,electronics,IN,True,False
txn_0000201,card_00709,2026-01-07T14:56:39Z,21.46,atm_withdrawal,IN,False,False
txn_0000202,card_00516,2026-01-18T08:20:36Z,142.75,restaurant,US,True,False
txn_0000203,card_00174,2026-01-03T23:03:25Z,141.3,entertainment,GB,True,False
txn_0000204,card_00015,2026-01-05T21:32:30Z,71.51,electronics,IN,True,False
txn_0000205,card_00426,2026-01-27T04:15:41Z,68.75,online_retail,US,False,False
txn_0000206,card_00800,2026-01-19T09:06:08Z,23.92,online_retail,GB,False,False
txn_0000207,card_00140,2026-01-18T09:35:00Z,114.66,grocery,GB,False,False
txn_0000208,card_00745,2026-01-11T15:41:57Z,27.07,travel,GB,True,False
txn_0000209,card_00304,2026-01-26T08:48:25Z,84.88,atm_withdrawal,DE,True,False
txn_0000210,card_00136,2026-01-18T13:50:53Z,116.24,online_retail,AE,False,False
txn_0000211,card_00050,2026-01-08T05:13:57Z,64.15,fuel,DE,False,False
txn_0000212,card_00005,2026-01-27T13:40:20Z,139.37,restaurant,IN,True,False
txn_0000213,card_00563,2026-01-21T15:14:42Z,95.41,fuel,GB,True,False
txn_0000214,card_00625,2026-01-23T14:52:36Z,144.96,entertainment,AE,False,False
txn_0000215,card_00713,2026-01-27T06:27:27Z,544.31,travel,IN,True,False
txn_0000216,card_00501,2026-01-04T06:06:24Z,27.26,fuel,SG,True,False
txn_0000217,card_00398,2026-01-08T12:50:31Z,123.6,fuel,AE,True,False
txn_0000218,card_00786,2026-01-21T01:08:15Z,65.5,grocery,IN,False,False
txn_0000219,card_00824,2026-01-10T22:25:07Z,362.9,atm_withdrawal,SG,False,False
txn_0000220,card_00881,2026-01-02T12:30:43Z,30.73,grocery,SG,False,False
txn_0000221,card_00216,2026-01-26T12:17:32Z,86.82,grocery,AE,False,False
txn_0000222,card_00575,2026-01-11T08:53:14Z,8.78,restaurant,AE,False,False
txn_0000223,card_00762,2026-01-21T00:14:10Z,45.15,restaurant,US,False,False
txn_0000224,card_00494,2026-01-03T02:01:50Z,894.07,pharmacy,AE,False,False
txn_0000225,card_00629,2026-01-27T03:10:23Z,13.22,electronics,US,True,False
txn_0000226,card_00850,2026-01-08T08:21:59Z,70.22,entertainment,IN,False,False
txn_0000227,card_00110,2026-01-02T12:04:51Z,139.02,pharmacy,IN,False,False
txn_0000228,card_00592,2026-01-13T03:47:30Z,39.57,entertainment,AE,True,False
txn_0000229,card_00743,2026-01-27T16:11:25Z,151.42,restaurant,DE,False,False
txn_0000230,card_00020,2026-01-21T20:09:33Z,66.03,electronics,DE,True,False
txn_0000231,card_00521,2026-01-12T16:22:16Z,237.24,atm_withdrawal,US,False,False
txn_0000232,card_00680,2026-01-11T07:15:20Z,244.37,utilities,US,False,False
txn_0000233,card_00587,2026-01-13T04:10:34Z,12.95,grocery,DE,False,False
txn_0000234,card_00248,2026-01-13T04:56:06Z,100.11,travel,GB,True,False
txn_0000235,card_00637,2026-01-02T04:05:50Z,202.61,restaurant,DE,True,False
txn_0000236,card_00815,2026-01-16T04:59:56Z,86.87,fuel,SG,True,False
txn_0000237,card_00371,2026-01-03T15:11:41Z,18.16,electronics,US,False,False
txn_0000238,card_00526,2026-01-20T23:04:03Z,12.27,entertainment,SG,True,False
txn_0000239,card_00370,2026-01-12T21:03:58Z,126.06,utilities,GB,False,False
txn_0000240,card_00864,2026-01-06T00:37:10Z,39.82,grocery,GB,False,False
txn_0000241,card_00175,2026-01-27T02:01:48Z,39.14,fuel,GB,False,False
txn_0000242,card_00800,2026-01-25T13:13:33Z,311.87,atm_withdrawal,US,True,False
txn_0000243,card_00424,2026-01-06T15:27:31Z,165.19,utilities,AE,True,False
txn_0000244,card_00448,2026-01-28T06:04:57Z,79.97,utilities,AE,True,False
txn_0000245,card_00419,2026-01-05T11:46:33Z,72.5,pharmacy,AE,False,False
txn_0000246,card_00437,2026-01-16T13:06:55Z,156.2,entertainment,IN,True,False
txn_0000247,card_00586,2026-01-22T04:55:38Z,77.63,electronics,AE,False,False
txn_0000248,card_00877,2026-01-11T04:20:32Z,122.08,electronics,AE,True,False
txn_0000249,card_00597,2026-01-22T20:59:17Z,341.27,utilities,US,True,False
txn_0000250,card_00222,2026-01-30T07:11:49Z,84.13,restaurant,SG,True,False
txn_0000251,card_00781,2026-01-13T22:15:32Z,42.49,fuel,GB,False,False
txn_0000252,card_00043,2026-01-14T15:12:12Z,47.78,grocery,IN,False,False
txn_0000253,card_00299,2026-01-06T00:53:33Z,384.56,entertainment,DE,True,True
txn_0000254,card_00208,2026-01-27T21:23:25Z,30.47,restaurant,US,True,False
txn_0000255,card_00342,2026-01-10T02:16:24Z,109.6,electronics,DE,True,False
txn_0000256,card_00683,2026-01-26T01:31:53Z,69.97,restaurant,AE,True,False
txn_0000257,card_00173,2026-01-08T18:04:04Z,236.32,electronics,SG,False,False
txn_0000258,card_00344,2026-01-19T06:36:56Z,59.44,fuel,DE,True,False
txn_0000259,card_00734,2026-01-14T19:55:27Z,127.19,restaurant,SG,False,False
txn_0000260,card_00028,2026-01-06T18:14:25Z,69.54,atm_withdrawal,US,True,False
txn_0000261,card_00314,2026-01-20T22:01:25Z,95.77,atm_withdrawal,IN,True,False
txn_0000262,card_00776,2026-01-04T10:40:05Z,22.68,pharmacy,DE,False,False
txn_0000263,card_00661,2026-01-30T00:45:16Z,128.69,atm_withdrawal,US,False,False
txn_0000264,card_00896,2026-01-17T03:20:22Z,62.85,entertainment,IN,True,False
txn_0000265,card_00531,2026-01-06T23:14:12Z,616.53,entertainment,IN,True,False
txn_0000266,card_00085,2026-01-05T20:23:00Z,68.57,travel,SG,False,False
txn_0000267,card_00089,2026-01-17T14:17:50Z,195.68,travel,GB,False,False
txn_0000268,card_00607,2026-01-09T08:07:01Z,63.16,fuel,SG,False,False
txn_0000269,card_00314,2026-01-23T17:49:15Z,14.91,pharmacy,GB,False,False
txn_0000270,card_00148,2026-01-11T17:57:09Z,84.04,electronics,SG,True,False
txn_0000271,card_00058,2026-01-03T20:29:17Z,119.58,entertainment,DE,False,False
txn_0000272,card_00094,2026-01-19T23:54:52Z,18.62,online_retail,AE,False,False
txn_0000273,card_00374,2026-01-12T22:38:38Z,18.05,grocery,DE,False,False
txn_0000274,card_00890,2026-01-04T03:17:24Z,25.6,utilities,GB,True,False
txn_0000275,card_00479,2026-01-14T11:43:17Z,107.71,restaurant,GB,False,False
txn_0000276,card_00347,2026-01-23T18:23:29Z,19.42,travel,IN,True,False
txn_0000277,card_00787,2026-01-21T20:44:27Z,96.49,utilities,AE,True,False
txn_0000278,card_00586,2026-01-27T01:02:11Z,95.09,travel,DE,False,False
txn_0000279,card_00606,2026-01-07T22:41:36Z,15.77,grocery,IN,True,False
txn_0000280,card_00417,2026-01-08T08:12:05Z,42.36,travel,GB,True,False
txn_0000281,card_00342,2026-01-04T09:03:00Z,579.99,travel,SG,True,False
txn_0000282,card_00759,2026-01-06T13:39:45Z,102.62,grocery,SG,True,False
txn_0000283,card_00572,2026-01-10T09:53:35Z,44.49,utilities,AE,True,False
txn_0000284,card_00313,2026-01-29T09:28:12Z,38.87,electronics,US,True,False
txn_0000285,card_00582,2026-01-13T16:24:56Z,92.89,travel,DE,False,False
txn_0000286,card_00014,2026-01-11T09:37:44Z,1469.3,entertainment,SG,False,False
txn_0000287,card_00515,2026-01-30T16:59:53Z,33.25,fuel,SG,True,False
txn_0000288,card_00269,2026-01-02T09:19:46Z,141.23,entertainment,IN,False,False
txn_0000289,card_00207,2026-01-12T06:07:06Z,136.8,fuel,DE,True,False
txn_0000290,card_00050,2026-01-07T14:07:22Z,61.66,atm_withdrawal,GB,True,False
txn_0000291,card_00007,2026-01-19T05:58:51Z,483.17,utilities,DE,True,False
txn_0000292,card_00594,2026-01-10T11:09:59Z,276.39,electronics,SG,False,False
txn_0000293,card_00625,2026-01-19T20:04:40Z,204.4,atm_withdrawal,AE,False,False
txn_0000294,card_00638,2026-01-13T23:32:45Z,195.5,pharmacy,IN,False,False
txn_0000295,card_00316,2026-01-12T14:28:22Z,60.75,entertainment,AE,False,False
txn_0000296,card_00721,2026-01-11T18:09:10Z,183.98,electronics,AE,True,False
txn_0000297,card_00037,2026-01-30T08:49:52Z,45.9,travel,GB,True,False
txn_0000298,card_00542,2026-01-03T13:00:43Z,255.83,fuel,IN,False,False
txn_0000299,card_00449,2026-01-04T20:46:59Z,318.46,restaurant,DE,True,False
txn_0000300,card_00019,2026-01-23T02:59:20Z,20.39,pharmacy,US,True,False
txn_0000301,card_00496,2026-01-23T12:43:16Z,154.36,travel,US,False,True
txn_0000302,card_00659,2026-01-28T06:31:10Z,140.02,pharmacy,IN,True,False
txn_0000303,card_00603,2026-01-29T07:12:11Z,87.8,online_retail,SG,True,False
txn_0000304,card_00558,2026-01-06T21:16:08Z,310.34,restaurant,DE,True,False
txn_0000305,card_00431,2026-01-12T07:06:05Z,152.82,utilities,GB,True,False
txn_0000306,card_00244,2026-01-13T21:37:33Z,156.35,online_retail,AE,True,False
txn_0000307,card_00792,2026-01-07T03:03:20Z,87.17,utilities,DE,True,False
txn_0000308,card_00726,2026-01-21T11:31:00Z,94.63,electronics,DE,False,False
txn_0000309,card_00392,2026-01-07T15:04:38Z,59.65,entertainment,US,False,False
txn_0000310,card_00863,2026-01-10T09:04:47Z,498.14,grocery,AE,True,False
txn_0000311,card_00476,2026-01-29T20:22:10Z,147.07,pharmacy,US,True,True
txn_0000312,card_00540,2026-01-17T06:25:07Z,5.05,fuel,SG,True,False
txn_0000313,card_00596,2026-01-30T14:30:08Z,37.57,electronics,DE,True,False
txn_0000314,card_00160,2026-01-18T17:06:49Z,13.65,online_retail,US,False,False
txn_0000315,card_00809,2026-01-16T05:29:22Z,673.78,fuel,SG,False,False
txn_0000316,card_00466,2026-01-01T01:57:21Z,99.83,online_retail,US,True,False
txn_0000317,card_00340,2026-01-17T00:48:28Z,89.61,electronics,AE,False,False
txn_0000318,card_00209,2026-01-16T02:50:38Z,68.62,pharmacy,US,True,False
txn_0000319,card_00097,2026-01-29T06:58:10Z,810.01,electronics,AE,True,False
txn_0000320,card_00640,2026-01-04T20:06:31Z,54.76,grocery,SG,False,False
txn_0000321,card_00277,2026-01-06T17:17:48Z,43.81,travel,SG,False,False
txn_0000322,card_00475,2026-01-06T12:20:52Z,135.69,utilities,SG,False,False
txn_0000323,card_00163,2026-01-16T21:42:16Z,666.43,grocery,IN,False,False
txn_0000324,card_00659,2026-01-14T04:04:14Z,125.3,restaurant,AE,False,False
txn_0000325,card_00008,2026-01-20T06:10:52Z,8.21,pharmacy,DE,True,False
txn_0000326,card_00534,2026-01-12T10:45:14Z,328.76,travel,US,True,False
